+-------------------------------+-------------+------+-----------+
| palavra                       | nome        | flag | descricao |
| EVOLUÇÃO                      | SUBSTANTIVO | NOUN |           |
| EXAME                         | SUBSTANTIVO | NOUN |           |
| EXAME                         | SUBSTANTIVO | NOUN |           |
| EXAME                         | SUBSTANTIVO | NOUN |           |
| EXCURSÃO                      | SUBSTANTIVO | NOUN |           |
| EXEMPLO                       | SUBSTANTIVO | NOUN |           |
| EXERCÍCIO1                    | SUBSTANTIVO | NOUN |           |
| EXERCÍCIO2                    | SUBSTANTIVO | NOUN |           |
| EXÉRCITO                      | SUBSTANTIVO | NOUN |           |
| EXISTIR                       | SUBSTANTIVO | NOUN |           |
| EXPERIÊNCIA                   | SUBSTANTIVO | NOUN |           |
| EXPOSIÇÃO                     | SUBSTANTIVO | NOUN |           |
| EXPRESSÃO                     | SUBSTANTIVO | NOUN |           |
| F                             | SUBSTANTIVO | NOUN |           |
| FÃ                            | SUBSTANTIVO | NOUN |           |
| FÁBRICA                       | SUBSTANTIVO | NOUN |           |
| FÁBULA1                       | SUBSTANTIVO | NOUN |           |
| FACA                          | SUBSTANTIVO | NOUN |           |
| FACE                          | SUBSTANTIVO | NOUN |           |
| FACULDADE                     | SUBSTANTIVO | NOUN |           |
| FADA                          | SUBSTANTIVO | NOUN |           |
| FAIXA                         | SUBSTANTIVO | NOUN |           |
| FALCÃO                        | SUBSTANTIVO | NOUN |           |
| FALECIMENTO                   | SUBSTANTIVO | NOUN |           |
| FALHA                         | SUBSTANTIVO | NOUN |           |
| FAMÍLIA                       | SUBSTANTIVO | NOUN |           |
| FANTASMA                      | SUBSTANTIVO | NOUN |           |
| FAQUEIRO                      | SUBSTANTIVO | NOUN |           |
| FARAÓ                         | SUBSTANTIVO | NOUN |           |
| FARINGE                       | SUBSTANTIVO | NOUN |           |
| FARINHA DE ROSCA              | SUBSTANTIVO | NOUN |           |
| FARINHA DE TRIGO              | SUBSTANTIVO | NOUN |           |
| FARMÁCIA                      | SUBSTANTIVO | NOUN |           |
| FAROFA                        | SUBSTANTIVO | NOUN |           |
| FAROL                         | SUBSTANTIVO | NOUN |           |
| FAROL                         | SUBSTANTIVO | NOUN |           |
| FARRA                         | SUBSTANTIVO | NOUN |           |
| FAVELA                        | SUBSTANTIVO | NOUN |           |
| FAVELA                        | SUBSTANTIVO | NOUN |           |
| FAVOR                         | SUBSTANTIVO | NOUN |           |
| FAVOR                         | SUBSTANTIVO | NOUN |           |
| FAVOR                         | SUBSTANTIVO | NOUN |           |
| FAX                           | SUBSTANTIVO | NOUN |           |
| FAX                           | SUBSTANTIVO | NOUN |           |
| FAXINA                        | SUBSTANTIVO | NOUN |           |
| FAXINEIRO                     | SUBSTANTIVO | NOUN |           |
| FAZENDA                       | SUBSTANTIVO | NOUN |           |
| FAZENDA                       | SUBSTANTIVO | NOUN |           |
| FÉ1                           | SUBSTANTIVO | NOUN |           |
| FÉ2                           | SUBSTANTIVO | NOUN |           |
| FEBRE                         | SUBSTANTIVO | NOUN |           |
| FECHADURA                     | SUBSTANTIVO | NOUN |           |
| FEDERAÇÃO                     | SUBSTANTIVO | NOUN |           |
| FEDOR                         | SUBSTANTIVO | NOUN |           |
| FEDOR                         | SUBSTANTIVO | NOUN |           |
| FEIJOADA                      | SUBSTANTIVO | NOUN |           |
| FEIRA                         | SUBSTANTIVO | NOUN |           |
| FEITICEIRA                    | SUBSTANTIVO | NOUN |           |
| FELICIDADE                    | SUBSTANTIVO | NOUN |           |
| FELIZARDO                     | SUBSTANTIVO | NOUN |           |
| FÊMEA                         | SUBSTANTIVO | NOUN |           |
| FÊMUR                         | SUBSTANTIVO | NOUN |           |
| FÉRIAS                        | SUBSTANTIVO | NOUN |           |
| FERIDA                        | SUBSTANTIVO | NOUN |           |
| FERIMENTO                     | SUBSTANTIVO | NOUN |           |
| FERMENTO                      | SUBSTANTIVO | NOUN |           |
| FERRAMENTA                    | SUBSTANTIVO | NOUN |           |
| FERRO                         | SUBSTANTIVO | NOUN |           |
| FERRO ELÉTRICO                | SUBSTANTIVO | NOUN |           |
| FERROADA                      | SUBSTANTIVO | NOUN |           |
| FERRUGEM                      | SUBSTANTIVO | NOUN |           |
| FESTA                         | SUBSTANTIVO | NOUN |           |
| FESTA JUNINA                  | SUBSTANTIVO | NOUN |           |
| FESTIVAL                      | SUBSTANTIVO | NOUN |           |
| FEVEREIRO                     | SUBSTANTIVO | NOUN |           |
| FEZES                         | SUBSTANTIVO | NOUN |           |
| FICHA                         | SUBSTANTIVO | NOUN |           |
| FICHA                         | SUBSTANTIVO | NOUN |           |
| FICHÁRIO1                     | SUBSTANTIVO | NOUN |           |
| FICHÁRIO2                     | SUBSTANTIVO | NOUN |           |
| FÍGADO                        | SUBSTANTIVO | NOUN |           |
| FIGURA                        | SUBSTANTIVO | NOUN |           |
| FIGURINHA                     | SUBSTANTIVO | NOUN |           |
| FILA                          | SUBSTANTIVO | NOUN |           |
| FILHO                         | SUBSTANTIVO | NOUN |           |
| FILHOTE                       | SUBSTANTIVO | NOUN |           |
| FILMADORA                     | SUBSTANTIVO | NOUN |           |
| FILME                         | SUBSTANTIVO | NOUN |           |
| FILME                         | SUBSTANTIVO | NOUN |           |
| FILOSOFIA                     | SUBSTANTIVO | NOUN |           |
| FIM                           | SUBSTANTIVO | NOUN |           |
| FINAL                         | SUBSTANTIVO | NOUN |           |
| FINLÂNDIA                     | SUBSTANTIVO | NOUN |           |
| FIO DENTAL1                   | SUBSTANTIVO | NOUN |           |
| FIO ELÉTRICO                  | SUBSTANTIVO | NOUN |           |
| FIRMA                         | SUBSTANTIVO | NOUN |           |
| FIRMAMENTO                    | SUBSTANTIVO | NOUN |           |
| FÍSICA                        | SUBSTANTIVO | NOUN |           |
| FISIONOMIA                    | SUBSTANTIVO | NOUN |           |
| FISIOTERAPEUTA                | SUBSTANTIVO | NOUN |           |
| FISIOTERAPIA                  | SUBSTANTIVO | NOUN |           |
| FITA ADESIVA                  | SUBSTANTIVO | NOUN |           |
| FLASH                         | SUBSTANTIVO | NOUN |           |
| FLAUTA                        | SUBSTANTIVO | NOUN |           |
| FLECHA                        | SUBSTANTIVO | NOUN |           |
| FLOR                          | SUBSTANTIVO | NOUN |           |
| FLORESTA                      | SUBSTANTIVO | NOUN |           |
| FLORIANÓPOLIS                 | SUBSTANTIVO | NOUN |           |
| FOCA                          | SUBSTANTIVO | NOUN |           |
| FOGÃO                         | SUBSTANTIVO | NOUN |           |
| FOGO                          | SUBSTANTIVO | NOUN |           |
| FOGOS DE ARTIFÍCIO            | SUBSTANTIVO | NOUN |           |
| FOGUEIRA                      | SUBSTANTIVO | NOUN |           |
| FOGUETE                       | SUBSTANTIVO | NOUN |           |
| FOLGA                         | SUBSTANTIVO | NOUN |           |
| FOLGA                         | SUBSTANTIVO | NOUN |           |
| FOLHA                         | SUBSTANTIVO | NOUN |           |
| FOLHA                         | SUBSTANTIVO | NOUN |           |
| FOME                          | SUBSTANTIVO | NOUN |           |
| FONE                          | SUBSTANTIVO | NOUN |           |
| FONOAUDIÓLOGO                 | SUBSTANTIVO | NOUN |           |
| FONTE                         | SUBSTANTIVO | NOUN |           |
| FORÇA                         | SUBSTANTIVO | NOUN |           |
| FORMATURA                     | SUBSTANTIVO | NOUN |           |
| FORMIGA                       | SUBSTANTIVO | NOUN |           |
| FORNO                         | SUBSTANTIVO | NOUN |           |
| FORTALEZA                     | SUBSTANTIVO | NOUN |           |
| FORTUNA                       | SUBSTANTIVO | NOUN |           |
| FÓSFORO                       | SUBSTANTIVO | NOUN |           |
| FOTO                          | SUBSTANTIVO | NOUN |           |
| FOTOGRAFIA                    | SUBSTANTIVO | NOUN |           |
| FRAGMENTOS                    | SUBSTANTIVO | NOUN |           |
| FRAGRÂNCIA                    | SUBSTANTIVO | NOUN |           |
| FRALDA                        | SUBSTANTIVO | NOUN |           |
| FRANÇA                        | SUBSTANTIVO | NOUN |           |
| FRANGO                        | SUBSTANTIVO | NOUN |           |
| FRASE                         | SUBSTANTIVO | NOUN |           |
| FREEZER                       | SUBSTANTIVO | NOUN |           |
| FREIO                         | SUBSTANTIVO | NOUN |           |
| FREIRA                        | SUBSTANTIVO | NOUN |           |
| FRESCOBOL                     | SUBSTANTIVO | NOUN |           |
| FRETE                         | SUBSTANTIVO | NOUN |           |
| FRIGIDEIRA                    | SUBSTANTIVO | NOUN |           |
| FRONTEIRA                     | SUBSTANTIVO | NOUN |           |
| FRUTA                         | SUBSTANTIVO | NOUN |           |
| FUBÁ                          | SUBSTANTIVO | NOUN |           |
| FUMAÇA                        | SUBSTANTIVO | NOUN |           |
| FUNCIONÁRIO                   | SUBSTANTIVO | NOUN |           |
| FUNERAL                       | SUBSTANTIVO | NOUN |           |
| FUNIL                         | SUBSTANTIVO | NOUN |           |
| FURACÃO                       | SUBSTANTIVO | NOUN |           |
| FÚRIA                         | SUBSTANTIVO | NOUN |           |
| FUTEBOL                       | SUBSTANTIVO | NOUN |           |
| FUTIVÔLEI                     | SUBSTANTIVO | NOUN |           |
| FUTURO                        | SUBSTANTIVO | NOUN |           |
| FUZIL                         | SUBSTANTIVO | NOUN |           |
| G                             | SUBSTANTIVO | NOUN |           |
| GAFANHOTO                     | SUBSTANTIVO | NOUN |           |
| GAIOLA                        | SUBSTANTIVO | NOUN |           |
| GAITA                         | SUBSTANTIVO | NOUN |           |
| GAIVOTA                       | SUBSTANTIVO | NOUN |           |
| GALA                          | SUBSTANTIVO | NOUN |           |
| GALINHA                       | SUBSTANTIVO | NOUN |           |
| GALO                          | SUBSTANTIVO | NOUN |           |
| GALOCHA                       | SUBSTANTIVO | NOUN |           |
| GAMBÁ                         | SUBSTANTIVO | NOUN |           |
| GANÂNCIA                      | SUBSTANTIVO | NOUN |           |
| GANGUE                        | SUBSTANTIVO | NOUN |           |
| GANSO                         | SUBSTANTIVO | NOUN |           |
| GARAGEM                       | SUBSTANTIVO | NOUN |           |
| GARÇOM                        | SUBSTANTIVO | NOUN |           |
| GARÇONETE                     | SUBSTANTIVO | NOUN |           |
| GARFO                         | SUBSTANTIVO | NOUN |           |
| GARGANTA                      | SUBSTANTIVO | NOUN |           |
| GARI                          | SUBSTANTIVO | NOUN |           |
| GAROTA                        | SUBSTANTIVO | NOUN |           |
| GARRAFA                       | SUBSTANTIVO | NOUN |           |
| GARRAFA                       | SUBSTANTIVO | NOUN |           |
| GÁS                           | SUBSTANTIVO | NOUN |           |
| GASOLINA                      | SUBSTANTIVO | NOUN |           |
| GATO                          | SUBSTANTIVO | NOUN |           |
| GAÚCHO                        | SUBSTANTIVO | NOUN |           |
| GAVETA                        | SUBSTANTIVO | NOUN |           |
| GAVIÃO                        | SUBSTANTIVO | NOUN |           |
| GEL                           | SUBSTANTIVO | NOUN |           |
| GELADEIRA                     | SUBSTANTIVO | NOUN |           |
| GELATINA                      | SUBSTANTIVO | NOUN |           |
| GELÉIA                        | SUBSTANTIVO | NOUN |           |
| GELO                          | SUBSTANTIVO | NOUN |           |
| GEMA                          | SUBSTANTIVO | NOUN |           |
| GENRO                         | SUBSTANTIVO | NOUN |           |
| GENTE                         | SUBSTANTIVO | NOUN |           |
| GEOGRAFIA                     | SUBSTANTIVO | NOUN |           |
| GEOMETRIA                     | SUBSTANTIVO | NOUN |           |
| GERAÇÃO                       | SUBSTANTIVO | NOUN |           |
| GESSO                         | SUBSTANTIVO | NOUN |           |
| GESTAÇÃO1                     | SUBSTANTIVO | NOUN |           |
| GESTAÇÃO2                     | SUBSTANTIVO | NOUN |           |
| GESTO                         | SUBSTANTIVO | NOUN |           |
| GESTUNO                       | SUBSTANTIVO | NOUN |           |
| GIBI                          | SUBSTANTIVO | NOUN |           |
| GILETE                        | SUBSTANTIVO | NOUN |           |
| GINÁSTICA                     | SUBSTANTIVO | NOUN |           |
